function_name,return_type,arg_types,arg_count,dll_name
SetWordList,HRESULT,HRECOCONTEXT;HRECOWORDLIST,2,inkobjcore.dll
GetRightSeparator,HRESULT,HRECOCONTEXT;ULONG *;WCHAR *,3,inkobjcore.dll
GetLeftSeparator,HRESULT,HRECOCONTEXT;ULONG *;WCHAR *,3,inkobjcore.dll
DestroyWordList,HRESULT,HRECOWORDLIST,1,inkobjcore.dll
AddWordsToWordList,HRESULT,HRECOWORDLIST;WCHAR *,2,inkobjcore.dll
MakeWordList,HRESULT,HRECOGNIZER;WCHAR *;HRECOWORDLIST *,3,inkobjcore.dll
GetAllRecognizers,HRESULT,CLSID **;ULONG *,2,inkobjcore.dll
LoadCachedAttributes,HRESULT,CLSID;RECO_ATTRS *,2,inkobjcore.dll
InitializeClusterHealthFault,DWORD,CLUSTER_HEALTH_FAULT *,1,resutils.dll
InitializeClusterHealthFaultArray,DWORD,CLUSTER_HEALTH_FAULT_ARRAY *,1,resutils.dll
FreeClusterHealthFault,DWORD,CLUSTER_HEALTH_FAULT *,1,resutils.dll
FreeClusterHealthFaultArray,DWORD,CLUSTER_HEALTH_FAULT_ARRAY *,1,resutils.dll
ClusGetClusterHealthFaults,DWORD,HCLUSTER;CLUSTER_HEALTH_FAULT_ARRAY *;DWORD,3,resutils.dll
ClusRemoveClusterHealthFault,DWORD,HCLUSTER;LPCWSTR;DWORD,3,resutils.dll
ClusAddClusterHealthFault,DWORD,HCLUSTER;CLUSTER_HEALTH_FAULT *;DWORD,3,resutils.dll
ResUtilStartResourceService,DWORD,LPCWSTR;LPSC_HANDLE,2,resutils.dll
ResUtilVerifyResourceService,DWORD,LPCWSTR,1,resutils.dll
ResUtilStopResourceService,DWORD,LPCWSTR,1,resutils.dll
ResUtilVerifyService,DWORD,SC_HANDLE,1,resutils.dll
ResUtilStopService,DWORD,SC_HANDLE,1,resutils.dll
ResUtilCreateDirectoryTree,DWORD,LPCWSTR,1,resutils.dll
ResUtilIsPathValid,BOOL,LPCWSTR,1,resutils.dll
ResUtilEnumProperties,DWORD,const PRESUTIL_PROPERTY_ITEM;LPWSTR;DWORD;LPDWORD;LPDWORD,5,resutils.dll
ResUtilEnumPrivateProperties,DWORD,HKEY;LPWSTR;DWORD;LPDWORD;LPDWORD,5,resutils.dll
ResUtilGetProperties,DWORD,HKEY;const PRESUTIL_PROPERTY_ITEM;PVOID;DWORD;LPDWORD;LPDWORD,6,resutils.dll
ResUtilGetAllProperties,DWORD,HKEY;const PRESUTIL_PROPERTY_ITEM;PVOID;DWORD;LPDWORD;LPDWORD,6,resutils.dll
ResUtilGetPrivateProperties,DWORD,HKEY;PVOID;DWORD;LPDWORD;LPDWORD,5,resutils.dll
ResUtilGetPropertySize,DWORD,HKEY;const PRESUTIL_PROPERTY_ITEM;LPDWORD;LPDWORD,4,resutils.dll
ResUtilGetProperty,DWORD,HKEY;const PRESUTIL_PROPERTY_ITEM;PVOID *;LPDWORD,4,resutils.dll
ResUtilVerifyPropertyTable,DWORD,const PRESUTIL_PROPERTY_ITEM;PVOID;BOOL;const PVOID;DWORD;LPBYTE,6,resutils.dll
ResUtilSetPropertyTable,DWORD,HKEY;const PRESUTIL_PROPERTY_ITEM;PVOID;BOOL;const PVOID;DWORD;LPBYTE,7,resutils.dll
ResUtilSetPropertyTableEx,DWORD,HKEY;const PRESUTIL_PROPERTY_ITEM;PVOID;BOOL;const PVOID;DWORD;BOOL;LPBYTE,8,resutils.dll
ResUtilSetPropertyParameterBlock,DWORD,HKEY;const PRESUTIL_PROPERTY_ITEM;PVOID;const LPBYTE;const PVOID;DWORD;LPBYTE,7,resutils.dll
ResUtilSetPropertyParameterBlockEx,DWORD,HKEY;const PRESUTIL_PROPERTY_ITEM;PVOID;const LPBYTE;const PVOID;DWORD;BOOL;LPBYTE,8,resutils.dll
ResUtilSetUnknownProperties,DWORD,HKEY;const PRESUTIL_PROPERTY_ITEM;const PVOID;DWORD,4,resutils.dll
ResUtilGetPropertiesToParameterBlock,DWORD,HKEY;const PRESUTIL_PROPERTY_ITEM;LPBYTE;BOOL;LPWSTR *,5,resutils.dll
ResUtilPropertyListFromParameterBlock,DWORD,const PRESUTIL_PROPERTY_ITEM;PVOID;LPDWORD;const LPBYTE;LPDWORD;LPDWORD,6,resutils.dll
ResUtilDupParameterBlock,DWORD,LPBYTE;const LPBYTE;const PRESUTIL_PROPERTY_ITEM,3,resutils.dll
ResUtilFreeParameterBlock,void,LPBYTE;const LPBYTE;const PRESUTIL_PROPERTY_ITEM,3,resutils.dll
ResUtilAddUnknownProperties,DWORD,HKEY;const PRESUTIL_PROPERTY_ITEM;PVOID;DWORD;LPDWORD;LPDWORD,6,resutils.dll
ResUtilSetPrivatePropertyList,DWORD,HKEY;const PVOID;DWORD,3,resutils.dll
ResUtilVerifyPrivatePropertyList,DWORD,const PVOID;DWORD,2,resutils.dll
ResUtilDupString,PWSTR,LPCWSTR,1,resutils.dll
ResUtilGetBinaryValue,DWORD,HKEY;LPCWSTR;LPBYTE *;LPDWORD,4,resutils.dll
ResUtilGetSzValue,LPWSTR,HKEY;LPCWSTR,2,resutils.dll
ResUtilGetDwordValue,DWORD,HKEY;LPCWSTR;LPDWORD;DWORD,4,resutils.dll
ResUtilGetQwordValue,DWORD,HKEY;LPCWSTR;PULONGLONG;ULONGLONG,4,resutils.dll
ResUtilSetBinaryValue,DWORD,HKEY;LPCWSTR;const LPBYTE;DWORD;LPBYTE *;LPDWORD,6,resutils.dll
ResUtilSetSzValue,DWORD,HKEY;LPCWSTR;LPCWSTR;LPWSTR *,4,resutils.dll
ResUtilSetExpandSzValue,DWORD,HKEY;LPCWSTR;LPCWSTR;LPWSTR *,4,resutils.dll
ResUtilSetMultiSzValue,DWORD,HKEY;LPCWSTR;LPCWSTR;DWORD;LPWSTR *;LPDWORD,6,resutils.dll
ResUtilSetDwordValue,DWORD,HKEY;LPCWSTR;DWORD;LPDWORD,4,resutils.dll
ResUtilSetQwordValue,DWORD,HKEY;LPCWSTR;ULONGLONG;PULONGLONG,4,resutils.dll
ResUtilSetValueEx,DWORD,HKEY;LPCWSTR;DWORD;const LPBYTE;DWORD;DWORD,6,resutils.dll
ResUtilGetBinaryProperty,DWORD,LPBYTE *;LPDWORD;const PCLUSPROP_BINARY;const LPBYTE;DWORD;LPBYTE *;LPDWORD,7,resutils.dll
ResUtilGetSzProperty,DWORD,LPWSTR *;const PCLUSPROP_SZ;LPCWSTR;LPBYTE *;LPDWORD,5,resutils.dll
ResUtilGetMultiSzProperty,DWORD,LPWSTR *;LPDWORD;const PCLUSPROP_SZ;LPCWSTR;DWORD;LPBYTE *;LPDWORD,7,resutils.dll
ResUtilGetDwordProperty,DWORD,LPDWORD;const PCLUSPROP_DWORD;DWORD;DWORD;DWORD;LPBYTE *;LPDWORD,7,resutils.dll
ResUtilGetLongProperty,DWORD,LPLONG;const PCLUSPROP_LONG;LONG;LONG;LONG;LPBYTE *;LPDWORD,7,resutils.dll
ResUtilGetFileTimeProperty,DWORD,LPFILETIME;const PCLUSPROP_FILETIME;FILETIME;FILETIME;FILETIME;LPBYTE *;LPDWORD,7,resutils.dll
ResUtilGetEnvironmentWithNetName,LPVOID,HRESOURCE,1,resutils.dll
ResUtilFreeEnvironment,DWORD,LPVOID,1,resutils.dll
ResUtilExpandEnvironmentStrings,LPWSTR,LPCWSTR,1,resutils.dll
ResUtilSetResourceServiceEnvironment,DWORD,LPCWSTR;HRESOURCE;PLOG_EVENT_ROUTINE;RESOURCE_HANDLE,4,resutils.dll
ResUtilRemoveResourceServiceEnvironment,DWORD,LPCWSTR;PLOG_EVENT_ROUTINE;RESOURCE_HANDLE,3,resutils.dll
ResUtilSetResourceServiceStartParameters,DWORD,LPCWSTR;SC_HANDLE;LPSC_HANDLE;PLOG_EVENT_ROUTINE;RESOURCE_HANDLE,5,resutils.dll
ResUtilFindSzProperty,DWORD,const PVOID;DWORD;LPCWSTR;LPWSTR *,4,resutils.dll
ResUtilFindExpandSzProperty,DWORD,const PVOID;DWORD;LPCWSTR;LPWSTR *,4,resutils.dll
ResUtilFindExpandedSzProperty,DWORD,const PVOID;DWORD;LPCWSTR;LPWSTR *,4,resutils.dll
ResUtilFindDwordProperty,DWORD,const PVOID;DWORD;LPCWSTR;LPDWORD,4,resutils.dll
ResUtilFindBinaryProperty,DWORD,const PVOID;DWORD;LPCWSTR;LPBYTE *;LPDWORD,5,resutils.dll
ResUtilFindMultiSzProperty,DWORD,const PVOID;DWORD;LPCWSTR;LPWSTR *;LPDWORD,5,resutils.dll
ResUtilFindLongProperty,DWORD,const PVOID;DWORD;LPCWSTR;LPLONG,4,resutils.dll
ResUtilFindULargeIntegerProperty,DWORD,const PVOID;DWORD;LPCWSTR;ULONGLONG *,4,resutils.dll
ResUtilFindFileTimeProperty,DWORD,const PVOID;DWORD;LPCWSTR;LPFILETIME,4,resutils.dll
ClusWorkerCreate,DWORD,PCLUS_WORKER;PWORKER_START_ROUTINE;PVOID,3,resutils.dll
ClusWorkerCheckTerminate,BOOL,PCLUS_WORKER,1,resutils.dll
ClusWorkerTerminate,void,PCLUS_WORKER,1,resutils.dll
ClusWorkerTerminateEx,DWORD,PCLUS_WORKER;DWORD;BOOL,3,resutils.dll
ClusWorkersTerminate,DWORD,PCLUS_WORKER *;const size_t;DWORD;BOOL,4,resutils.dll
ResUtilResourcesEqual,BOOL,HRESOURCE;HRESOURCE,2,resutils.dll
ResUtilResourceTypesEqual,BOOL,LPCWSTR;HRESOURCE,2,resutils.dll
ResUtilIsResourceClassEqual,BOOL,PCLUS_RESOURCE_CLASS_INFO;HRESOURCE,2,resutils.dll
ResUtilEnumResources,DWORD,HRESOURCE;LPCWSTR;LPRESOURCE_CALLBACK;PVOID,4,resutils.dll
ResUtilEnumResourcesEx,DWORD,HCLUSTER;HRESOURCE;LPCWSTR;LPRESOURCE_CALLBACK_EX;PVOID,5,resutils.dll
ResUtilGetResourceDependency,HRESOURCE,HANDLE;LPCWSTR,2,resutils.dll
ResUtilGetResourceDependencyByName,HRESOURCE,HCLUSTER;HANDLE;LPCWSTR;BOOL,4,resutils.dll
ResUtilGetResourceDependencyByClass,HRESOURCE,HCLUSTER;HANDLE;PCLUS_RESOURCE_CLASS_INFO;BOOL,4,resutils.dll
ResUtilGetResourceNameDependency,HRESOURCE,LPCWSTR;LPCWSTR,2,resutils.dll
ResUtilGetResourceDependentIPAddressProps,DWORD,HRESOURCE;LPWSTR;DWORD *;LPWSTR;DWORD *;LPWSTR;DWORD *,7,resutils.dll
ResUtilFindDependentDiskResourceDriveLetter,DWORD,HCLUSTER;HRESOURCE;LPWSTR;DWORD *,4,resutils.dll
ResUtilTerminateServiceProcessFromResDll,DWORD,DWORD;BOOL;PDWORD;PLOG_EVENT_ROUTINE;RESOURCE_HANDLE,5,resutils.dll
ResUtilGetPropertyFormats,DWORD,const PRESUTIL_PROPERTY_ITEM;PVOID;DWORD;LPDWORD;LPDWORD,5,resutils.dll
ResUtilGetCoreClusterResources,DWORD,HCLUSTER;HRESOURCE *;HRESOURCE *;HRESOURCE *,4,resutils.dll
ResUtilGetResourceName,DWORD,HRESOURCE;PWSTR;DWORD *,3,resutils.dll
ResUtilGetClusterRoleState,CLUSTER_ROLE_STATE,HCLUSTER;CLUSTER_ROLE,2,resutils.dll
ClusterIsPathOnSharedVolume,BOOL,LPCWSTR,1,resutils.dll
ClusterGetVolumePathName,BOOL,LPCWSTR;LPWSTR;DWORD,3,resutils.dll
ClusterGetVolumeNameForVolumeMountPoint,BOOL,LPCWSTR;LPWSTR;DWORD,3,resutils.dll
ClusterPrepareSharedVolumeForBackup,DWORD,LPCWSTR;LPWSTR;LPDWORD;LPWSTR;LPDWORD,5,resutils.dll
ClusterClearBackupStateForSharedVolume,DWORD,LPCWSTR,1,resutils.dll
ResUtilSetResourceServiceStartParametersEx,DWORD,LPCWSTR;SC_HANDLE;LPSC_HANDLE;DWORD;PLOG_EVENT_ROUTINE;RESOURCE_HANDLE,6,resutils.dll
ResUtilEnumResourcesEx2,DWORD,HCLUSTER;HRESOURCE;LPCWSTR;LPRESOURCE_CALLBACK_EX;PVOID;DWORD,6,resutils.dll
ResUtilGetResourceDependencyEx,HRESOURCE,HANDLE;LPCWSTR;DWORD,3,resutils.dll
ResUtilGetResourceDependencyByNameEx,HRESOURCE,HCLUSTER;HANDLE;LPCWSTR;BOOL;DWORD,5,resutils.dll
ResUtilGetResourceDependencyByClassEx,HRESOURCE,HCLUSTER;HANDLE;PCLUS_RESOURCE_CLASS_INFO;BOOL;DWORD,5,resutils.dll
ResUtilGetResourceNameDependencyEx,HRESOURCE,LPCWSTR;LPCWSTR;DWORD,3,resutils.dll
ResUtilGetCoreClusterResourcesEx,DWORD,HCLUSTER;HRESOURCE *;HRESOURCE *;DWORD,4,resutils.dll
OpenClusterCryptProvider,HCLUSCRYPTPROVIDER,LPCWSTR;LPCTSTR;DWORD;DWORD,4,resutils.dll
OpenClusterCryptProviderEx,HCLUSCRYPTPROVIDER,LPCWSTR;LPCWSTR;LPCTSTR;DWORD;DWORD,5,resutils.dll
CloseClusterCryptProvider,DWORD,HCLUSCRYPTPROVIDER,1,resutils.dll
ClusterEncrypt,DWORD,HCLUSCRYPTPROVIDER;PBYTE;DWORD;PBYTE *;PDWORD,5,resutils.dll
ClusterDecrypt,DWORD,HCLUSCRYPTPROVIDER;PBYTE;DWORD;PBYTE *;PDWORD,5,resutils.dll
FreeClusterCrypt,DWORD,PVOID,1,resutils.dll
ResUtilPaxosComparer,BOOL,const PaxosTagCStruct *const;const PaxosTagCStruct *const,2,resutils.dll
ResUtilLeftPaxosIsLessThanRight,BOOL,const PaxosTagCStruct *const;const PaxosTagCStruct *const,2,resutils.dll
ResUtilsDeleteKeyTree,DWORD,HKEY;LPCWSTR;BOOL,3,resutils.dll
ResUtilGroupsEqual,DWORD,HGROUP;HGROUP;BOOL *,3,resutils.dll
ResUtilEnumGroups,DWORD,HCLUSTER;HGROUP;LPGROUP_CALLBACK_EX;PVOID,4,resutils.dll
ResUtilEnumGroupsEx,DWORD,HCLUSTER;HGROUP;CLUSGROUP_TYPE;LPGROUP_CALLBACK_EX;PVOID,5,resutils.dll
ResUtilDupGroup,DWORD,HGROUP;HGROUP *,2,resutils.dll
ResUtilGetClusterGroupType,DWORD,HGROUP;CLUSGROUP_TYPE *,2,resutils.dll
ResUtilGetCoreGroup,HGROUP,HCLUSTER,1,resutils.dll
ResUtilResourceDepEnum,DWORD,HRESOURCE;DWORD;LPRESOURCE_CALLBACK_EX;PVOID,4,resutils.dll
ResUtilDupResource,DWORD,HRESOURCE;HRESOURCE *,2,resutils.dll
ResUtilGetClusterId,DWORD,HCLUSTER;GUID *,2,resutils.dll
ResUtilNodeEnum,DWORD,HCLUSTER;LPNODE_CALLBACK;PVOID,3,resutils.dll
NdrProxyInitialize,void,void *;PRPC_MESSAGE;PMIDL_STUB_MESSAGE;PMIDL_STUB_DESC;unsigned int,5,rpcrt4.dll
NdrProxyGetBuffer,void,void *;PMIDL_STUB_MESSAGE,2,rpcrt4.dll
NdrProxySendReceive,void,void *;MIDL_STUB_MESSAGE *,2,rpcrt4.dll
NdrProxyFreeBuffer,void,void *;MIDL_STUB_MESSAGE *,2,rpcrt4.dll
NdrProxyErrorHandler,HRESULT,DWORD,1,rpcrt4.dll
NdrStubInitialize,void,PRPC_MESSAGE;PMIDL_STUB_MESSAGE;PMIDL_STUB_DESC;IRpcChannelBuffer *,4,rpcrt4.dll
NdrStubForwardingFunction,void,IRpcStubBuffer *;IRpcChannelBuffer *;PRPC_MESSAGE;DWORD *,4,rpcrt4.dll
NdrStubGetBuffer,void,IRpcStubBuffer *;IRpcChannelBuffer *;PMIDL_STUB_MESSAGE,3,rpcrt4.dll
CStdStubBuffer_QueryInterface,HRESULT,IRpcStubBuffer *;const IID *;void **,3,combase.dll
CStdStubBuffer_AddRef,ULONG,IRpcStubBuffer *,1,combase.dll
NdrCStdStubBuffer_Release,ULONG,IRpcStubBuffer *;IPSFactoryBuffer *,2,combase.dll
CStdStubBuffer_Connect,HRESULT,IRpcStubBuffer *;IUnknown *,2,combase.dll
CStdStubBuffer_Disconnect,void,IRpcStubBuffer *,1,combase.dll
CStdStubBuffer_Invoke,HRESULT,IRpcStubBuffer *;RPCOLEMESSAGE *;IRpcChannelBuffer *,3,combase.dll
CStdStubBuffer_IsIIDSupported,IRpcStubBuffer *,IRpcStubBuffer *;const IID *,2,combase.dll
CStdStubBuffer_CountRefs,ULONG,IRpcStubBuffer *,1,combase.dll
CStdStubBuffer_DebugServerQueryInterface,HRESULT,IRpcStubBuffer *;void **,2,combase.dll
CStdStubBuffer_DebugServerRelease,void,IRpcStubBuffer *;void *,2,combase.dll
CStdStubBuffer2_QueryInterface,HRESULT,IRpcStubBuffer *;const IID *;void **,3,combase.dll
CStdStubBuffer2_Connect,HRESULT,IRpcStubBuffer *;IUnknown *,2,combase.dll
CStdStubBuffer2_Disconnect,void,IRpcStubBuffer *,1,combase.dll
CStdStubBuffer2_CountRefs,ULONG,IRpcStubBuffer *,1,combase.dll
NdrCStdStubBuffer2_Release,ULONG,IRpcStubBuffer *;IPSFactoryBuffer *,2,combase.dll
CStdAsyncStubBuffer_QueryInterface,HRESULT,IRpcStubBuffer *;const IID *;void **,3,combase.dll
CStdAsyncStubBuffer_AddRef,ULONG,IRpcStubBuffer *,1,combase.dll
CStdAsyncStubBuffer_Release,ULONG,IRpcStubBuffer *,1,combase.dll
CStdAsyncStubBuffer_Connect,HRESULT,IRpcStubBuffer *;IUnknown *,2,combase.dll
CStdAsyncStubBuffer_Disconnect,void,IRpcStubBuffer *,1,combase.dll
CStdAsyncStubBuffer_Invoke,HRESULT,IRpcStubBuffer *;RPCOLEMESSAGE *;IRpcChannelBuffer *,3,combase.dll
CStdAsyncStubBuffer2_Release,ULONG,IRpcStubBuffer *,1,combase.dll
CStdAsyncStubBuffer2_Connect,HRESULT,IRpcStubBuffer *;IUnknown *,2,combase.dll
CStdAsyncStubBuffer2_Disconnect,void,IRpcStubBuffer *,1,combase.dll
ObjectStublessClient3,void,,0,combase.dll
ObjectStublessClient4,void,,0,combase.dll
ObjectStublessClient5,void,,0,combase.dll
ObjectStublessClient6,void,,0,combase.dll
ObjectStublessClient7,void,,0,combase.dll
ObjectStublessClient8,void,,0,combase.dll
ObjectStublessClient9,void,,0,combase.dll
ObjectStublessClient10,void,,0,combase.dll
ObjectStublessClient11,void,,0,combase.dll
ObjectStublessClient12,void,,0,combase.dll
ObjectStublessClient13,void,,0,combase.dll
ObjectStublessClient14,void,,0,combase.dll
ObjectStublessClient15,void,,0,combase.dll
ObjectStublessClient16,void,,0,combase.dll
ObjectStublessClient17,void,,0,combase.dll
ObjectStublessClient18,void,,0,combase.dll
ObjectStublessClient19,void,,0,combase.dll
ObjectStublessClient20,void,,0,combase.dll
ObjectStublessClient21,void,,0,combase.dll
ObjectStublessClient22,void,,0,combase.dll
ObjectStublessClient23,void,,0,combase.dll
ObjectStublessClient24,void,,0,combase.dll
ObjectStublessClient25,void,,0,combase.dll
ObjectStublessClient26,void,,0,combase.dll
ObjectStublessClient27,void,,0,combase.dll
ObjectStublessClient28,void,,0,combase.dll
ObjectStublessClient29,void,,0,combase.dll
ObjectStublessClient30,void,,0,combase.dll
ObjectStublessClient31,void,,0,combase.dll
ObjectStublessClient32,void,,0,combase.dll
NdrProxyForwardingFunction3,void,,0,combase.dll
NdrProxyForwardingFunction4,void,,0,combase.dll
NdrProxyForwardingFunction5,void,,0,combase.dll
NdrProxyForwardingFunction6,void,,0,combase.dll
NdrProxyForwardingFunction7,void,,0,combase.dll
NdrProxyForwardingFunction8,void,,0,combase.dll
NdrProxyForwardingFunction9,void,,0,combase.dll
NdrProxyForwardingFunction10,void,,0,combase.dll
NdrProxyForwardingFunction11,void,,0,combase.dll
NdrProxyForwardingFunction12,void,,0,combase.dll
NdrProxyForwardingFunction13,void,,0,combase.dll
NdrProxyForwardingFunction14,void,,0,combase.dll
NdrProxyForwardingFunction15,void,,0,combase.dll
NdrProxyForwardingFunction16,void,,0,combase.dll
NdrProxyForwardingFunction17,void,,0,combase.dll
NdrProxyForwardingFunction18,void,,0,combase.dll
NdrProxyForwardingFunction19,void,,0,combase.dll
NdrProxyForwardingFunction20,void,,0,combase.dll
NdrProxyForwardingFunction21,void,,0,combase.dll
NdrProxyForwardingFunction22,void,,0,combase.dll
NdrProxyForwardingFunction23,void,,0,combase.dll
NdrProxyForwardingFunction24,void,,0,combase.dll
NdrProxyForwardingFunction25,void,,0,combase.dll
NdrProxyForwardingFunction26,void,,0,combase.dll
NdrProxyForwardingFunction27,void,,0,combase.dll
NdrProxyForwardingFunction28,void,,0,combase.dll
NdrProxyForwardingFunction29,void,,0,combase.dll
NdrProxyForwardingFunction30,void,,0,combase.dll
NdrProxyForwardingFunction31,void,,0,combase.dll
NdrProxyForwardingFunction32,void,,0,combase.dll
NdrDllGetClassObject,HRESULT,const IID *;const IID *;void **;const ProxyFileInfo **;const CLSID *;CStdPSFactoryBuffer *,6,rpcrt4.dll
NdrDllCanUnloadNow,HRESULT,CStdPSFactoryBuffer *,1,rpcrt4.dll
NdrDllRegisterProxy,HRESULT,HMODULE;const ProxyFileInfo **;const CLSID *,3,rpcrt4.dll
NdrDllUnregisterProxy,HRESULT,HMODULE;const ProxyFileInfo **;const CLSID *,3,rpcrt4.dll
RtmConvertNetAddressToIpv6AddressAndLength,int,int,1,rtm.dll
RtmConvertIpv6AddressAndLengthToNetAddress,int,int,1,rtm.dll
TracePrintfA,int,int,1,rtutils.dll
TracePrintfExA,int,int,1,rtutils.dll
TracePrintfW,int,int,1,rtutils.dll
TracePrintfExW,int,int,1,rtutils.dll
LogErrorW,int,int,1,rtutils.dll
LogEventW,int,int,1,rtutils.dll
RouterLogRegisterA,int,int,1,rtutils.dll
RouterLogDeregisterA,int,int,1,rtutils.dll
RouterLogEventA,int,int,1,rtutils.dll
RouterLogEventDataA,int,int,1,rtutils.dll
RouterLogEventStringA,int,int,1,rtutils.dll
RouterLogEventExA,int,int,1,rtutils.dll
RouterLogEventValistExA,int,int,1,rtutils.dll
RouterGetErrorStringA,int,int,1,rtutils.dll
RouterLogRegisterW,int,int,1,rtutils.dll
RouterLogDeregisterW,int,int,1,rtutils.dll
RouterLogEventW,int,int,1,rtutils.dll
RouterLogEventDataW,int,int,1,rtutils.dll
RouterLogEventStringW,int,int,1,rtutils.dll
RouterLogEventExW,int,int,1,rtutils.dll
RouterLogEventValistExW,int,int,1,rtutils.dll
RouterGetErrorStringW,int,int,1,rtutils.dll
SslEmptyCacheA,int,int;int,2,schannel.dll
SslEmptyCacheW,int,int;int,2,schannel.dll
SslGenerateRandomBits,int,int;int,2,schannel.dll
SslCrackCertificate,int,int;int;int;PX509Certificate *,4,schannel.dll
SslFreeCertificate,int,PX509Certificate,1,schannel.dll
SslGetMaximumKeySize,int,int,1,schannel.dll
SslGetServerIdentity,int,int;int;int *;int;int,5,schannel.dll
SslGetExtensions,int,const int *;int;SCH_EXTENSION_DATA *;int;int *;SchGetExtensionsOptions,6,schannel.dll
GetScaleFactorForDevice,DEVICE_SCALE_FACTOR,DISPLAY_DEVICE_TYPE,1,shcore.dll
RegisterScaleChangeNotifications,HRESULT,DISPLAY_DEVICE_TYPE;HWND;UINT;DWORD *,4,shcore.dll
RevokeScaleChangeNotifications,HRESULT,DISPLAY_DEVICE_TYPE;DWORD,2,shcore.dll
GetScaleFactorForMonitor,HRESULT,HMONITOR;DEVICE_SCALE_FACTOR *,2,shcore.dll
RegisterScaleChangeEvent,HRESULT,HANDLE;DWORD_PTR *,2,shcore.dll
UnregisterScaleChangeEvent,HRESULT,DWORD_PTR,1,shcore.dll
SetProcessDpiAwareness,HRESULT,PROCESS_DPI_AWARENESS,1,shcore.dll
GetProcessDpiAwareness,HRESULT,HANDLE;PROCESS_DPI_AWARENESS *,2,shcore.dll
GetDpiForMonitor,HRESULT,HMONITOR;MONITOR_DPI_TYPE;UINT *;UINT *,4,shcore.dll
GetDpiForShellUIComponent,UINT,SHELL_UI_COMPONENT,1,shcore.dll
SHGetMalloc,HRESULT,IMalloc **,1,shell32.dll
SHAlloc,void *,SIZE_T,1,shell32.dll
SHFree,void,void *,1,shell32.dll
SHGetIconOverlayIndexA,int,LPCSTR;int,2,shell32.dll
SHGetIconOverlayIndexW,int,LPCWSTR;int,2,shell32.dll
ILClone,LPITEMIDLIST,LPCITEMIDLIST,1,shell32.dll
ILCloneFirst,LPITEMIDLIST,LPCITEMIDLIST,1,shell32.dll
ILCombine,LPITEMIDLIST,LPCITEMIDLIST;LPCITEMIDLIST,2,shell32.dll
ILFree,void,LPITEMIDLIST,1,shell32.dll
ILGetNext,LPITEMIDLIST,LPCITEMIDLIST,1,shell32.dll
ILGetSize,UINT,LPCITEMIDLIST,1,shell32.dll
ILFindChild,LPITEMIDLIST,LPITEMIDLIST;LPCITEMIDLIST,2,shell32.dll
ILFindLastID,LPITEMIDLIST,LPCITEMIDLIST,1,shell32.dll
ILRemoveLastID,BOOL,LPITEMIDLIST,1,shell32.dll
ILIsEqual,BOOL,LPCITEMIDLIST;LPCITEMIDLIST,2,shell32.dll
ILIsParent,BOOL,LPCITEMIDLIST;LPCITEMIDLIST;BOOL,3,shell32.dll
ILSaveToStream,HRESULT,IStream *;LPCITEMIDLIST,2,shell32.dll
ILLoadFromStreamEx,HRESULT,IStream *;LPITEMIDLIST *,2,shell32.dll
ILCreateFromPathA,LPITEMIDLIST,PCSTR,1,shell32.dll
ILCreateFromPathW,LPITEMIDLIST,PCWSTR,1,shell32.dll
SHILCreateFromPath,HRESULT,PCWSTR;LPITEMIDLIST *;DWORD *,3,shell32.dll
ILAppendID,LPITEMIDLIST,LPITEMIDLIST;LPCSHITEMID;BOOL,3,shell32.dll
SHGetPathFromIDListEx,BOOL,LPCITEMIDLIST;PWSTR;DWORD;GPFIDL_FLAGS,4,shell32.dll
SHGetPathFromIDListA,BOOL,LPCITEMIDLIST;LPSTR,2,shell32.dll
SHGetPathFromIDListW,BOOL,LPCITEMIDLIST;LPWSTR,2,shell32.dll
SHCreateDirectory,int,HWND;PCWSTR,2,shell32.dll
SHCreateDirectoryExA,int,HWND;LPCSTR;const SECURITY_ATTRIBUTES *,3,shell32.dll
SHCreateDirectoryExW,int,HWND;LPCWSTR;const SECURITY_ATTRIBUTES *,3,shell32.dll
SHOpenFolderAndSelectItems,HRESULT,LPCITEMIDLIST;UINT;LPCITEMIDLIST *;DWORD,4,shell32.dll
SHCreateShellItem,HRESULT,LPCITEMIDLIST;IShellFolder *;LPCITEMIDLIST;IShellItem **,4,shell32.dll
SHGetSpecialFolderLocation,HRESULT,HWND;int;LPITEMIDLIST *,3,shell32.dll
SHCloneSpecialIDList,LPITEMIDLIST,HWND;int;BOOL,3,shell32.dll
SHGetSpecialFolderPathA,BOOL,HWND;LPSTR;int;BOOL,4,shell32.dll
SHGetSpecialFolderPathW,BOOL,HWND;LPWSTR;int;BOOL,4,shell32.dll
SHFlushSFCache,void,,0,shell32.dll
SHGetFolderPathA,HRESULT,HWND;int;HANDLE;DWORD;LPSTR,5,shell32.dll
SHGetFolderPathW,HRESULT,HWND;int;HANDLE;DWORD;LPWSTR,5,shell32.dll
SHGetFolderLocation,HRESULT,HWND;int;HANDLE;DWORD;LPITEMIDLIST *,5,shell32.dll
SHSetFolderPathA,HRESULT,int;HANDLE;DWORD;LPCSTR,4,shell32.dll
SHSetFolderPathW,HRESULT,int;HANDLE;DWORD;LPCWSTR,4,shell32.dll
SHGetFolderPathAndSubDirA,HRESULT,HWND;int;HANDLE;DWORD;LPCSTR;LPSTR,6,shell32.dll
